"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Christian Yelich","Corey Kluber",20.0259540886973,6.33943878777535,0.705552609287509,5.80148832446331,67.1275661897765,0.287381881138473,0.580274427899638
"Bryce Harper","Corey Kluber",20.7126737244494,7.23171118056482,0.886767351727508,6.80157079371131,64.367276949547,0.30935234104564,0.650426813156068
"Jose Altuve","Corey Kluber",21.9453101434493,4.47926399789524,0.482735184015581,2.19857427121049,70.8941164034294,0.275121851495049,0.411463407761285
"Mike Trout","Justin Verlander",20.8154750519741,7.7805522468986,0.984284740245023,6.70671044144013,63.7129775194421,0.317067949678742,0.661562755322669
"Nelson Cruz","Justin Verlander",20.1085631841307,7.5340921094477,1.01060465859095,7.32663856228253,64.0201014855481,0.309185503877791,0.67515115627929
"Alex Bregman","Justin Verlander",21.6165299244085,7.57608615947835,0.948755491151799,5.60851746123281,64.2501109637285,0.319323002079763,0.620490385617519
"Josh Donaldson","Justin Verlander",20.7816352284585,7.14399621345999,0.889786426332325,6.21334621265844,64.9712359190908,0.307244332798021,0.625923717850091
"J.D. Martinez","Justin Verlander",20.2645059819765,7.74605379687958,1.06966448813131,7.64524530100833,63.2745304320043,0.314875226097102,0.695465882441629
"Joey Votto","Justin Verlander",20.8287336093019,7.38985516743265,0.89456085338835,6.41878368978616,64.4680666800909,0.311100355156908,0.639672612634769
"Freddie Freeman","Justin Verlander",20.7624741870029,7.39936696566357,0.917085295395813,7.17162252120864,63.7494510307291,0.313254709797184,0.669989540893521
"Christian Yelich","Justin Verlander",20.9071126338498,5.84839279208837,0.702728578582867,5.69572525455017,66.8460407409288,0.291166376907489,0.574949849719758
"Bryce Harper","Justin Verlander",20.9085877964273,6.95899444785204,0.854291410811639,7.94255951447892,63.3355668304301,0.311999481015426,0.69159688982482
"Jose Altuve","Justin Verlander",21.9157571489177,5.95532748374463,0.73814699396822,3.55606128444446,67.834707088925,0.296641053939206,0.502650982360895
"Mike Trout","Gerrit Cole",20.8689275534392,7.39258643481838,0.941440951377708,6.68522627055846,64.1118187898062,0.312951034144999,0.65219328359443
"Nelson Cruz","Gerrit Cole",21.0124111978323,6.91809524497395,0.930319347344032,6.85603937957606,64.2831348302737,0.309851820750489,0.650637172481165
"Alex Bregman","Gerrit Cole",20.9794135590803,7.47373354467745,0.967313244842741,5.76336895307109,64.8161706983284,0.312197709338202,0.618822961952478
"Josh Donaldson","Gerrit Cole",20.909178517286,7.06290143330443,0.882782719465155,6.95196430208392,64.1931730278605,0.31010716619246,0.65491186750626
"J.D. Martinez","Gerrit Cole",19.2294181401424,7.9028104888301,1.10204093039885,8.79792731941775,62.9678031212109,0.309579253294565,0.735328711866701
"Joey Votto","Gerrit Cole",20.7897941411638,7.56263309841898,0.9056354134831,6.51197874451089,64.2299586024232,0.312960551096786,0.646798815564946
"Freddie Freeman","Gerrit Cole",20.8798997982204,7.73717265702874,0.961770564121758,7.12990656923542,63.2912504113937,0.318496966318034,0.677591830815849
"Christian Yelich","Gerrit Cole",21.1322849581721,6.14215576662837,0.736029593049033,5.98438727498602,66.0051424071644,0.297934242047407,0.595622343705201
"Bryce Harper","Gerrit Cole",21.954337427467,7.00579522765284,0.832599802582458,7.92335921643122,62.2839083258665,0.32356450239895,0.70157164156245
"Jose Altuve","Gerrit Cole",21.4828430481204,5.86193592718738,0.733675708139859,3.5409854652961,68.3805598512563,0.291092074897215,0.495716838880991
"Mike Trout","Chris Sale",21.3135205277503,6.7318973926988,0.832445408787429,4.76319726262381,66.3589394081396,0.303221680056499,0.563274405900054
"Nelson Cruz","Chris Sale",20.2988760742716,6.2794395856437,0.792079536695789,6.08252937025063,66.5470754331382,0.291430284622053,0.595641113366489
"Alex Bregman","Chris Sale",21.5425497536243,6.82211657504519,0.759690530698519,4.6540685409484,66.2215745996836,0.305459880811759,0.560821286596038
"Josh Donaldson","Chris Sale",20.0865482251839,6.95190198618555,0.897274641060086,6.34490497579366,65.7193701717768,0.298283022885292,0.620617960239099
"J.D. Martinez","Chris Sale",22.4156805054611,7.05526657080595,0.943514084834081,6.07063137164262,63.5149074672562,0.323801401044646,0.636392813881457
"Joey Votto","Chris Sale",19.8076117734389,5.56509663765661,0.571040485971181,4.51956332818553,69.5366877747478,0.271717953974599,0.507291798194078
"Freddie Freeman","Chris Sale",20.6362704092505,6.36272683196156,0.689268484720229,6.19937901974973,66.112355254318,0.295182115390921,0.602270456063332
